Step,Reward
1606689,8747.36
1605689,8829.28
1604689,8820.65
1603689,8748.65
1602689,6737.34
1601928,418.57
1601854,8820.18
1600854,8800.50
1599854,8748.34
1598854,595.93
1598761,8834.13
1597761,5248.98
1597155,8824.57
1596155,8751.15
1595155,8756.99
1594155,8713.44
1593155,8813.09
1592155,8912.55
1591155,726.23
1591048,8835.91
1590048,2660.20
1589720,4549.33
1589181,5708.39
1588519,525.97
1588436,8847.40
1587436,847.29
1587310,4147.65
1586817,8887.50
1585817,8851.11
1584817,8698.06
1583817,1537.31
1583612,1092.17
1583461,8846.48
1582461,1945.30
1582215,8693.87
1581215,8817.52
1580215,1897.96
1579971,4699.93
1579427,8971.01
1578427,8816.16
1577427,8803.13
1576427,614.19
1576332,8838.62
1575332,559.06
1575242,1000.28
1575098,1158.72
1574943,1100.55
1574790,8688.55
1573790,8746.70
1572790,8737.47
1571790,8803.31
1570790,8808.05
1569790,438.44
1569715,8849.53
1568715,8796.91
1567715,8779.61
1566715,8592.52
1565715,611.66
1565621,353.29
1565557,2399.74
1565264,1118.98
1565113,8733.40
1564113,468.06
1564033,8761.59
1563033,1525.15
1562826,1294.39
1562653,422.88
1562580,8913.58
1561580,827.30
1561450,515.02
1561367,8746.09
1560367,922.73
1560234,8643.53
1559234,383.66
1559163,8620.94
1558163,8455.06
1557163,8582.51
1556163,299.65
1556103,8622.15
1555103,8749.18
1554103,8679.68
1553103,8919.70
1552103,8628.49
1551103,8720.75
1550103,8398.58
1549103,8685.79
1548103,8462.78
1547103,8615.55
1546103,8581.76
1545103,3617.86
1544665,8344.87
1543665,8731.28
1542665,4549.23
1542133,2692.11
1541794,4059.99
1541282,8775.98
1540282,1623.95
1540072,8718.85
1539072,743.05
1538959,8761.38
1537959,8712.47
1536959,3571.51
1536515,8809.75
1535515,8867.45
1534515,952.48
1534379,8535.81
1533379,2639.50
1533057,462.78
1532979,8449.68
1531979,8707.55
1530979,879.11
1530844,2523.10
1530533,702.08
1530426,1129.72
1530270,8765.62
1529270,713.18
1529160,8700.78
1528160,8755.20
1527160,8853.61
1526160,8730.50
1525160,8406.46
1524160,8561.76
1523160,8422.25
1522160,8338.17
1521160,8508.00
1520160,424.61
1520088,7563.28
1519190,1929.54
1518937,350.51
1518876,8529.50
1517876,8636.32
1516876,7655.73
1515988,3132.94
1515584,8505.94
1514584,515.61
1514499,8671.86
1513499,8494.74
1512499,8544.15
1511499,8516.72
1510499,8523.37
1509499,8651.69
1508499,1222.24
1508331,726.53
1508214,1346.79
1508030,8392.27
1507030,8550.47
1506030,1204.76
1505865,8293.83
1504865,8603.12
1503865,8604.55
1502865,8660.90
1501865,8269.68
1500865,8431.43
1499865,2324.96
1499570,4874.53
1498991,8431.60
1497991,6077.32
1497280,8453.95
1496280,567.36
1496178,8433.26
1495178,805.19
1495055,8334.15
1494055,8589.45
1493055,5056.48
1492458,8505.86
1491458,5799.76
1490778,8641.21
1489778,1038.05
1489626,8479.44
1488626,384.11
1488555,8695.84
1487555,8566.58
1486555,352.38
1486486,8494.99
1485486,8221.80
1484486,8476.10
1483486,8682.41
1482486,6240.66
1481749,8558.32
1480749,8563.00
1479749,8590.99
1478749,1328.77
1478558,7428.44
1477696,3818.54
1477245,2873.40
1476895,3290.50
1476488,8677.27
1475488,8375.80
1474488,514.78
1474399,8636.12
1473399,8614.58
1472399,4164.71
1471897,3056.76
1471525,288.83
1471471,8525.04
1470471,650.05
1470363,8784.80
1469363,3685.44
1468914,949.13
1468780,8659.55
1467780,279.85
1467729,7259.58
1466879,8587.73
1465879,8767.56
1464879,8579.90
1463879,8437.48
1462879,8462.22
1461879,8517.53
1460879,3014.06
1460504,4961.07
1459907,8498.44
1458907,8439.54
1457907,8215.91
1456907,5655.82
1456237,8417.01
1455237,4998.48
1454635,406.98
1454556,626.61
1454460,786.07
1454339,8561.34
1453339,616.82
1453233,8635.47
1452233,651.75
1452131,8472.20
1451131,8638.29
1450131,5651.30
1449446,752.78
1449325,8322.73
1448325,3551.23
1447889,8239.60
1446889,8493.19
1445889,8507.88
1444889,4720.35
1444313,8428.60
1443313,8362.93
1442313,2781.68
1441922,8118.64
1440922,8466.73
1439922,8312.03
1438922,8345.37
1437922,8347.91
1436922,3435.07
1436491,6712.86
1435693,862.59
1435549,8226.54
1434549,8298.79
1433549,8326.56
1432549,7997.57
1431591,8344.04
1430591,7976.21
1429591,8280.23
1428591,8151.97
1427591,568.15
1427502,8368.71
1426502,8183.18
1425502,3313.86
1425095,8032.69
1424095,8201.23
1423095,8306.42
1422095,1509.06
1421885,2936.93
1421494,8474.38
1420494,8551.33
1419494,1306.06
1419313,851.59
1419188,556.59
1419098,8492.62
1418098,1431.68
1417893,8352.31
1416893,465.19
1416808,3359.58
1416404,194.09
1416367,539.54
1416279,1643.57
1416052,3547.50
1415612,8462.71
1414612,8189.57
1413644,8430.57
1412644,839.39
1412516,4224.33
1412005,5143.49
1411390,3925.48
1410911,5219.63
1410295,8611.70
1409295,4297.67
1408786,1361.87
1408599,4793.58
1408039,6092.70
1407331,8394.04
1406331,5877.52
1405646,2039.54
1405396,8886.51
1404396,1982.22
1404134,1856.97
1403894,5496.39
1403258,4499.79
1402732,8935.80
1401732,435.64
1401650,8218.91
1400655,8809.04
1399655,1087.68
1399495,8494.28
1398495,8642.82
1397495,8629.60
1396495,748.15
1396371,8781.30
1395371,8529.47
1394371,4606.66
1393803,8785.16
1392803,8630.23
1391803,6496.23
1391034,8602.60
1390034,941.14
1389894,8786.10
1388894,6990.38
1388089,8575.71
1387089,4181.97
1386584,8720.96
1385584,6749.21
1384784,8455.28
1383784,2440.09
1383473,8704.63
1382473,8537.30
1381473,1259.57
1381290,757.61
1381178,8640.61
1380178,881.14
1380050,8798.03
1379050,3315.47
1378632,489.53
1378547,8595.36
1377547,8574.01
1376547,339.62
1376488,8585.08
1375488,6969.16
1374683,799.47
1374563,1204.75
1374387,4032.23
1373899,8691.02
1372899,978.60
1372749,1572.87
1372543,8658.91
1371543,831.21
1371419,8515.82
1370419,8619.84
1369419,8570.63
1368419,4930.90
1367838,6869.67
1367026,8568.49
1366026,5970.94
1365342,8727.82
1364342,2561.90
1364010,1651.66
1363795,8749.13
1362795,8628.00
1361795,8670.32
1360795,8742.91
1359795,5879.95
1359084,8599.68
1358084,8507.35
1357084,8645.40
1356084,8645.37
1355084,8593.69
1354084,8544.66
1353084,8534.65
1352084,8474.04
1351084,8482.47
1350084,568.37
1349990,3921.62
1349513,8552.15
1348513,8418.06
1347513,1539.40
1347314,8597.37
1346314,8490.93
1345314,8385.37
1344314,8511.74
1343314,8634.50
1342314,8528.26
1341314,499.82
1341234,8343.79
1340234,8414.25
1339234,8284.60
1338234,8596.30
1337234,8488.07
1336234,8483.83
1335234,8643.07
1334234,8596.46
1333234,8633.62
1332234,1123.70
1332078,4438.27
1331532,8633.29
1330532,6000.21
1329823,6636.16
1329050,8570.77
1328050,8701.67
1327050,3996.30
1326571,1283.89
1326399,3692.51
1325959,8515.17
1324959,8667.89
1323959,8577.51
1322959,8573.22
1321959,2171.82
1321682,330.80
1321624,8609.16
1320624,262.34
1320576,8770.38
1319576,8644.75
1318576,8721.26
1317576,3721.20
1317129,997.37
1316928,8829.99
1315928,1822.63
1315684,3790.64
1315226,3700.15
1314785,4455.95
1314248,267.01
1314199,487.53
1314110,1498.58
1313907,8609.55
1312907,4725.26
1312336,8642.58
1311336,753.60
1311224,8665.71
1310224,8633.69
1309224,5315.77
1308603,8665.58
1307603,1819.69
1307362,3951.90
1306899,1321.69
1306721,5646.44
1306049,8582.05
1305049,8630.33
1304049,8432.50
1303049,8386.43
1302049,1191.54
1301880,4240.54
1301365,8505.52
1300365,6463.99
1299576,8567.66
1298576,8539.32
1297576,407.43
1297498,8328.45
1296498,8361.78
1295498,8340.15
1294498,8369.00
1293498,8366.75
1292498,8368.59
1291498,8383.26
1290498,8196.38
1289530,8382.79
1288530,8410.01
1287530,1529.26
1287313,8361.57
1286313,1093.37
1286158,8604.71
1285158,443.67
1285083,534.90
1284995,8310.26
1283995,8501.66
1282995,7018.65
1282154,8564.74
1281154,8389.20
1280154,8262.32
1279154,8370.12
1278154,8382.37
1277154,582.83
1277061,8435.41
1276061,2358.43
1275758,8449.59
1274758,8348.93
1273758,3805.20
1273269,8269.29
1272269,8248.73
1271269,8476.40
1270269,1038.00
1270119,8498.29
1269119,8304.32
1268119,8386.50
1267119,3655.14
1266667,8392.16
1265667,722.09
1265556,6972.51
1264717,7776.70
1263768,4859.58
1263180,5525.49
1262499,8302.36
1261499,1801.00
1261257,8518.85
1260257,8069.86
1259293,8442.86
1258293,8333.75
1257293,8375.44
1256293,2319.25
1255996,567.75
1255904,1424.95
1255707,482.73
1255624,8454.08
1254624,625.15
1254524,8469.03
1253524,8364.63
1252524,8454.87
1251524,8520.13
1250524,8180.47
1249524,1056.80
1249370,1497.70
1249156,8459.79
1248156,8364.34
1247156,8511.81
1246156,4797.09
1245565,8434.59
1244565,8514.09
1243565,5365.50
1242893,4152.04
1242389,602.36
1242283,8355.44
1241283,561.70
1241187,1436.53
1240993,8280.38
1239993,8398.02
1238993,8346.39
1237993,7105.79
1237140,8327.49
1236140,563.01
1236049,331.24
1235987,8355.57
1234987,8384.18
1233987,8380.46
1232987,8295.38
1231987,1387.55
1231797,8292.01
1230797,964.01
1230649,8315.78
1229649,8348.70
1228649,8326.36
1227649,8174.89
1226649,682.31
1226532,8458.37
1225532,8367.31
1224532,1037.21
1224383,1415.50
1224185,705.91
1224074,632.57
1223975,8313.28
1222975,1053.39
1222816,8271.50
1221816,669.86
1221696,8352.08
1220696,8076.31
1219696,8263.11
1218696,8284.86
1217696,8161.72
1216696,8301.74
1215696,8162.62
1214696,1619.11
1214460,8088.75
1213460,8166.33
1212460,283.31
1212406,877.31
1212265,8154.01
1211265,8322.02
1210265,804.83
1210136,499.62
1210053,8105.58
1209053,1572.74
1208825,8156.42
1207825,7243.76
1206940,885.35
1206801,8155.91
1205801,3863.36
1205309,3936.03
1204822,2629.17
1204457,8043.02
1203457,8267.37
1202457,537.59
1202366,8188.54
1201366,8093.07
1200366,485.68
1200279,8331.46
1199279,1041.42
1199130,541.69
1199042,8364.13
1198042,8253.04
1197042,8505.49
1196042,770.39
1195921,8418.31
1194921,2754.69
1194576,493.53
1194494,8334.32
1193494,1791.08
1193250,8493.06
1192250,6062.10
1191507,5912.36
1190788,2131.61
1190513,5029.31
1189901,8552.03
1188901,3790.79
1188431,1346.46
1188238,8298.51
1187238,142.57
1187208,8351.42
1186208,208.26
1186167,8475.22
1185167,5487.05
1184497,8239.98
1183497,8365.74
1182497,8258.87
1181497,8253.54
1180497,2163.14
1180207,701.27
1180087,8250.97
1179087,7856.73
1178135,8233.99
1177135,8212.80
1176135,210.63
1176087,8345.01
1175087,546.73
1174998,8245.70
1173998,8255.58
1172998,8205.92
1171998,8186.72
1170998,8203.84
1169998,891.38
1169866,8171.59
1168866,8270.86
1167866,8101.38
1166866,1027.72
1166711,8251.35
1165711,2412.83
1165399,8214.96
1164399,2726.12
1164042,423.62
1163967,8158.44
1162967,1674.65
1162731,8195.41
1161731,8289.47
1160731,5976.00
1159994,1089.61
1159822,4361.31
1159274,8071.30
1158274,8198.10
1157274,8172.08
1156274,843.10
1156146,1430.86
1155952,671.90
1155848,8162.98
1154848,1050.29
1154690,8199.41
1153690,8148.80
1152690,8117.44
1151690,797.83
1151564,8178.96
1150564,782.58
1150444,767.90
1150328,470.81
1150247,702.90
1150133,8149.84
1149133,8248.30
1148133,6667.85
1147322,617.33
1147217,8197.98
1146217,8129.45
1145217,8175.93
1144217,260.01
1144168,857.20
1144038,4138.64
1143504,8067.95
1142504,8283.01
1141504,717.31
1141391,931.06
1141244,1700.12
1141012,2861.77
1140646,811.63
1140521,8216.84
1139521,525.50
1139433,3153.54
1139036,8211.88
1138036,2167.79
1137754,978.33
1137610,7610.80
1136677,913.63
1136540,1406.15
1136343,8133.95
1135343,4804.63
1134747,8233.63
1133747,8048.50
1132747,8150.40
1131747,8282.82
1130747,8168.11
1129747,7577.36
1128825,2615.02
1128488,7773.43
1127532,8195.82
1126532,8339.64
1125532,5276.26
1124879,3029.09
1124482,2299.91
1124172,1500.55
1123954,446.74
1123878,1496.80
1123669,8241.60
1122669,1189.33
1122489,970.01
1122347,4489.23
1121791,3208.62
1121375,8324.79
1120375,613.99
1120263,8371.59
1119263,4087.31
1118751,8071.35
1117751,888.11
1117617,7991.58
1116617,8104.59
1115617,1085.69
1115455,8082.80
1114455,8009.53
1113455,7973.33
1112455,2664.63
1112096,7940.48
1111096,8151.83
1110096,8273.84
1109096,1582.54
1108863,970.12
1108717,3614.29
1108247,8210.61
1107247,2654.98
1106900,8139.60
1105900,6268.64
1105115,8122.26
1104115,8037.09
1103115,8088.64
1102115,8091.35
1101115,8173.05
1100115,7241.25
1099237,7908.72
1098237,8021.39
1097237,8121.15
1096237,8115.12
1095237,1298.92
1095030,523.96
1094940,1058.41
1094776,7999.03
1093776,763.62
1093642,2986.15
1093246,1363.71
1093030,8124.80
1092030,8197.15
1091030,8137.23
1090030,8195.48
1089030,8277.24
1088030,8125.29
1087030,678.59
1086920,498.35
1086828,519.01
1086741,8292.34
1085741,1451.28
1085535,8344.60
1084535,542.55
1084442,3160.97
1084044,2761.22
1083690,856.50
1083546,8244.34
1082546,8258.00
1081546,1467.28
1081348,694.07
1081233,1506.06
1081022,8356.19
1080022,8291.92
1079022,478.33
1078938,7817.43
1077991,1618.88
1077767,863.92
1077611,898.39
1077474,1137.00
1077311,613.17
1077207,5299.73
1076558,420.25
1076474,798.13
1076349,8286.52
1075349,8408.91
1074349,1507.29
1074138,902.13
1074006,549.40
1073916,1085.54
1073757,7184.75
1072884,3976.61
1072374,274.10
1072321,2400.78
1072003,8374.80
1071003,8273.41
1070003,1773.18
1069753,8328.55
1068753,288.63
1068692,881.64
1068558,8239.45
1067558,7134.21
1066690,4536.18
1066111,8208.80
1065111,7617.38
1064190,1767.96
1063953,8299.70
1062953,8342.83
1061953,1006.71
1061794,8258.27
1060794,1311.32
1060608,8243.89
1059608,4181.79
1059079,1480.65
1058876,2738.74
1058514,1716.68
1058278,2010.97
1058013,1685.05
1057785,8140.71
1056785,8163.14
1055785,8136.56
1054785,2518.80
1054451,8184.90
1053451,5898.31
1052731,8223.97
1051731,1155.49
1051551,369.98
1051483,3189.65
1051076,8212.56
1050076,8188.90
1049082,1081.69
1048925,1012.30
1048770,8122.22
1047770,8163.78
1046770,7282.15
1045878,8132.44
1044878,8249.56
1043878,634.69
1043770,8186.43
1042770,8176.14
1041770,8154.40
1040770,8156.36
1039770,2556.14
1039430,5203.41
1038771,3977.45
1038259,2970.36
1037861,1097.21
1037690,8150.50
1036690,8145.54
1035690,1082.64
1035522,669.95
1035416,7148.49
1034516,8155.98
1033516,8168.71
1032516,4100.72
1031993,2048.11
1031708,8092.12
1030708,4689.54
1030112,7843.44
1029143,3576.01
1028683,2910.64
1028302,5382.41
1027633,8148.01
1026633,7354.91
1025722,8080.43
1024722,7955.21
1023722,8081.77
1022722,7972.86
1021722,8081.76
1020722,7863.24
1019750,8073.64
1018750,7945.15
1017750,7551.23
1016812,8122.40
1015812,1665.10
1015573,798.03
1015442,6077.58
1014680,1638.43
1014446,8025.31
1013446,7943.86
1012446,8036.82
1011446,7946.16
1010446,7928.08
1009446,8089.52
1008446,8001.13
1007446,7945.56
1006446,8019.69
1005446,8033.04
1004446,8041.31
1003446,5453.83
1002756,1360.22
1002550,8099.74
1001550,273.15
1001499,7871.35
1000499,1326.28
1000308,3603.29
999828,1854.60
999571,8039.73
998571,7989.76
997571,7921.53
996571,7968.79
995571,8036.44
994571,1312.77
994379,307.11
994322,216.55
994278,8045.20
993278,1223.30
993096,799.37
992969,2494.41
992642,1497.69
992437,437.77
992352,7815.90
991352,928.30
991210,7986.40
990210,371.97
990146,8078.18
989146,5575.84
988443,1178.27
988269,8057.75
987269,5545.25
986568,741.73
986450,7968.87
985450,7918.64
984450,1007.44
984300,990.71
984148,7832.12
983148,7867.09
982148,620.51
982049,7969.70
981049,7894.26
980049,7912.82
979049,7888.03
978049,7933.89
977049,3561.49
976590,7883.07
975590,7655.62
974590,7954.43
973590,6724.94
972728,7886.24
971728,7840.36
970728,7826.64
969728,5675.99
969006,2485.13
968662,2504.31
968334,7753.93
967334,7947.89
966334,4597.54
965737,565.11
965647,3173.17
965226,7860.84
964226,7846.84
963226,7361.12
962280,7841.62
961280,2814.83
960910,858.88
960779,3151.77
960359,610.40
960243,3639.49
959768,7927.64
958768,4378.57
958203,7978.89
957203,4338.10
956645,2377.58
956328,7963.25
955328,7940.66
954328,4714.66
953721,489.99
953637,837.20
953511,5623.18
952803,4578.56
952203,4435.07
951609,1708.76
951367,7954.15
950367,2164.17
950064,566.95
949972,4714.88
949379,7866.97
948379,7882.68
947379,7942.87
946379,7877.40
945379,7926.18
944379,7902.49
943379,7828.79
942379,379.93
942314,7902.97
941314,7862.90
940314,7848.01
939314,731.46
939199,217.38
939157,7768.06
938157,7879.95
937157,92.66
937136,7826.47
936136,7899.68
935136,7856.61
934136,7881.52
933136,1613.89
932904,3457.85
932446,7849.96
931446,7833.61
930446,7811.39
929446,1059.41
929270,1450.48
929065,5399.06
928371,7888.32
927371,986.16
927215,3253.10
926783,1995.65
926507,7822.13
925507,5788.25
924753,1000.38
924598,7523.48
923598,7824.38
922598,7790.76
921598,7855.40
920598,7822.32
919598,4635.21
918986,7780.10
917986,7773.54
916986,7620.93
915986,1493.19
915773,7721.89
914773,7836.93
913773,7765.84
912773,7569.39
911773,4166.67
911219,7783.78
910219,7737.76
909219,7737.21
908219,4256.93
907643,1412.03
907442,7701.55
906442,7690.15
905442,7449.40
904442,437.51
904364,7580.15
903364,5318.78
902657,7664.47
901657,7622.11
900657,7538.10
899657,7527.70
898657,7660.17
897657,7429.48
896657,5964.18
895866,1108.53
895692,7508.98
894692,7503.92
893692,7652.24
892692,2224.14
892342,7572.48
891342,7496.44
890342,5505.61
889602,7602.16
888602,924.19
888448,3474.92
887973,1620.29
887724,7599.90
886724,700.51
886606,655.98
886500,968.51
886349,4700.39
885725,7598.60
884725,942.57
884577,7464.20
883577,7580.30
882577,4789.41
881935,1002.41
881777,1088.83
881614,3887.77
881083,4270.74
880508,7481.92
879508,302.13
879453,1210.81
879276,7664.88
878276,1164.52
878104,1220.77
877926,2114.42
877615,1786.07
877369,2088.65
877080,2473.16
876732,7557.98
875732,476.13
875653,1359.81
875429,7649.47
874429,5805.08
873659,7663.74
872659,7523.07
871659,7564.22
870659,7564.10
869659,1145.10
869492,7515.75
868492,1661.15
868252,900.58
868107,7571.74
867107,671.15
866997,7517.94
865997,7298.00
865021,2503.83
864680,7572.95
863680,7623.55
862680,7558.32
861680,7586.84
860680,7549.84
859680,7563.75
858680,7643.23
857680,5385.94
856958,7531.98
855958,7548.24
854958,1207.36
854780,7525.88
853780,7385.52
852780,7379.89
851780,7461.58
850780,2350.99
850450,7539.17
849450,7484.85
848450,2247.11
848123,7455.89
847123,7355.30
846123,7403.54
845123,7486.85
844123,7332.06
843123,7343.17
842123,7367.10
841123,7385.93
840123,7365.44
839123,411.49
839051,377.66
838985,672.24
838875,2044.55
838588,2058.49
838293,7266.14
837304,1356.80
837101,7368.86
836101,7229.12
835120,7336.55
834120,941.03
833974,7346.64
832974,7373.70
831974,7388.14
830974,7446.29
829974,6590.48
829071,4034.42
828511,3966.85
827934,7396.64
826934,2688.16
826552,974.78
826396,2546.51
826027,3990.92
825481,1510.17
825261,1344.04
825066,6468.12
824193,7334.11
823193,5439.56
822455,7429.44
821455,7401.92
820455,7430.94
819455,4908.57
818795,6357.80
817944,6269.85
817105,776.88
816982,1664.37
816737,6024.38
815923,1099.38
815742,6965.07
814797,1722.45
814544,7385.35
813544,7422.02
812544,7371.65
811544,1247.74
811358,7442.08
810358,7330.51
809358,7309.40
808358,7319.94
807358,7420.45
806358,7313.67
805358,4325.99
804754,3171.76
804303,7336.06
803303,3974.22
802754,3294.77
802282,7314.09
801282,6976.14
800324,6327.78
799455,2601.70
799089,7400.00
798089,1478.70
797868,7348.04
796868,7400.96
795868,4046.19
795310,246.57
795262,7260.80
794262,3028.44
793833,6268.90
792970,7317.95
791970,5206.04
791260,7304.45
790281,7396.71
789281,4044.32
788711,520.92
788621,7259.49
787621,5058.49
786922,7385.84
785922,7352.11
784922,7330.97
783922,7197.00
782922,7249.82
781922,7311.56
780922,7215.02
779922,5647.56
779143,5877.04
778316,1714.02
778052,7338.47
777052,2837.63
776653,7000.84
775653,1892.13
775382,7173.73
774382,7233.67
773382,6340.02
772511,476.60
772429,6980.71
771466,7282.21
770466,6988.06
769499,7168.03
768499,5400.55
767741,7051.64
766741,7145.53
765741,6993.92
764741,7055.27
763741,7050.72
762741,7037.50
761741,2884.56
761317,467.86
761233,2558.04
760864,7055.14
759864,654.85
759750,6208.93
758847,7039.46
757847,7118.38
756847,7149.53
755847,7096.01
754847,3842.09
754297,722.54
754170,7080.06
753170,7015.87
752170,7063.28
751170,7073.95
750170,7137.18
749170,696.02
749055,713.74
748937,2782.44
748522,2071.01
748201,514.56
748114,465.40
748033,7080.64
747033,6898.28
746033,1901.53
745748,6999.25
744748,7086.07
743748,7054.37
742748,7019.39
741748,6986.50
740748,7057.22
739748,6992.00
738748,6958.89
737748,6996.94
736748,6866.26
735748,6935.22
734748,1715.84
734483,6933.37
733483,6937.56
732483,6848.85
731483,7034.71
730483,824.39
730351,6993.59
729351,6812.12
728351,7009.10
727351,979.86
727195,6854.64
726195,6974.55
725195,6967.87
724195,4280.71
723576,6863.29
722576,6816.34
721576,6889.68
720576,6837.67
719576,517.18
719487,6697.76
718487,4715.11
717793,6865.27
716793,6828.51
715793,6840.24
714793,5188.69
714028,443.56
713944,6836.45
712944,5779.84
712055,6816.25
711055,1671.15
710795,1142.11
710615,6837.80
709615,1395.80
709403,3867.75
708831,6851.43
707831,305.07
707775,229.97
707730,6804.20
706730,6780.88
705730,4906.31
704999,6779.89
703999,6811.29
702999,6781.86
701999,6756.31
700999,6721.79
699999,6829.28
698999,6725.80
697999,6591.71
697036,6681.34
696036,1172.15
695848,3459.07
695318,6751.85
694318,6606.74
693318,6771.98
692318,502.81
692230,6806.46
691230,449.68
691152,6655.16
690152,6796.46
689152,6651.53
688152,6711.04
687152,6728.91
686152,6756.50
685152,1913.44
684848,6402.68
683848,1058.28
683679,1360.90
683449,6695.81
682449,6603.09
681449,6639.65
680449,6743.75
679449,6697.81
678449,6489.79
677449,5078.83
676679,6608.41
675679,6343.70
674720,6634.75
673720,6642.81
672720,538.03
672627,6616.91
671627,6668.16
670627,6459.96
669627,6649.48
668627,6669.79
667627,6602.65
666627,1768.53
666354,6590.95
665354,6630.09
664354,6523.87
663354,6575.71
662354,6538.83
661354,1467.89
661122,6579.81
660122,6479.53
659122,6544.48
658122,827.26
657982,6619.44
656982,3165.63
656505,5572.09
655679,5484.71
654840,1464.85
654591,5608.80
653731,6642.61
652731,6642.69
651731,6589.17
650731,3462.18
650208,2171.95
649869,5303.57
649063,3680.73
648479,896.49
648333,871.70
648190,1982.52
647886,6686.18
646886,6571.78
645886,471.45
645801,6717.80
644801,6578.90
643801,5306.16
643009,447.32
642927,6657.35
641927,6230.09
640972,6563.25
639972,4691.13
639263,6497.22
638263,6548.76
637263,6548.43
636263,6485.50
635263,6522.94
634263,6663.34
633263,6651.96
632263,3335.06
631755,6682.65
630755,4297.62
630081,6643.34
629081,2380.14
628700,6589.55
627700,6600.41
626700,1005.70
626512,6526.07
625512,6587.10
624512,5749.58
623624,6531.38
622624,6603.20
621624,1735.94
621346,6478.50
620346,6385.33
619346,6611.62
618346,6572.29
617346,6530.65
616346,6485.67
615346,6536.86
614346,2935.93
613887,3477.76
613356,2651.87
612954,6377.90
611984,5845.29
611096,3217.18
610583,6480.10
609583,6475.72
608583,2448.45
608191,6547.85
607191,757.53
607068,6229.71
606068,750.43
605942,6474.76
604942,6456.74
603942,6463.54
602942,6440.31
601942,6535.40
600942,2142.81
600595,6560.15
599595,6462.95
598595,1389.75
598360,5633.55
597479,6398.31
596479,6389.73
595479,6410.32
594479,4225.84
593813,1754.48
593526,6153.27
592589,5398.66
591749,6576.55
590749,6483.72
589749,6478.81
588749,6461.02
587749,6563.91
586749,1636.78
586480,6449.92
585480,6450.61
584480,6229.22
583480,1471.95
583245,6316.90
582245,3401.70
581719,6343.60
580719,2575.44
580294,1179.36
580101,6435.27
579101,6445.33
578101,1384.43
577875,1176.69
577681,1908.84
577373,6351.73
576373,4383.58
575649,1989.31
575323,6349.41
574323,1995.48
573991,4788.19
573236,6357.91
572236,6411.81
571236,6385.57
570236,6359.22
569236,6382.80
568236,6215.40
567236,6242.59
566236,6276.33
565236,6294.97
564236,6263.84
563236,6232.28
562236,6381.65
561236,1351.67
561008,6193.31
560008,5297.20
559168,4386.24
558469,6265.73
557469,5207.21
556627,4891.46
555838,6282.71
554838,2132.83
554491,6250.88
553491,6201.25
552491,6243.65
551491,6221.13
550491,6192.54
549491,5805.30
548491,6141.03
547491,6168.55
546491,6186.17
545491,3081.85
544978,6055.83
543978,6225.59
542978,6042.81
541978,5932.63
540978,6168.04
539978,6158.30
538978,6199.32
537978,6117.51
536978,6098.03
535978,5679.44
535021,6108.85
534021,1127.96
533831,6110.55
532831,741.30
532699,6177.43
531699,6126.01
530699,732.01
530569,2901.30
530094,6029.50
529094,6197.01
528094,6080.11
527094,731.35
526965,580.52
526860,6188.24
525860,6103.34
524860,5897.08
523860,5921.85
522860,3013.67
522328,6101.79
521328,5988.87
520328,5772.35
519367,4598.90
518609,6170.01
517609,5978.57
516609,1523.78
516350,6072.91
515350,5913.10
514350,1131.51
514149,5986.34
513149,1209.99
512941,5933.51
511941,4598.72
511148,5964.37
510148,5998.88
509148,5950.94
508148,1453.29
507892,4879.40
507069,6033.54
506069,5850.45
505069,1757.00
504774,1757.51
504474,6031.95
503474,6023.20
502474,1099.62
502282,5718.65
501282,6081.31
500282,851.42
500127,610.61
500021,2622.71
499565,6006.03
498565,5956.24
497565,2076.90
497205,5955.38
496205,5881.01
495205,5997.58
494205,5879.17
493205,1514.28
492956,3290.09
492409,5918.86
491409,5936.53
490409,4716.11
489616,5858.96
488616,3300.91
488023,3195.46
487477,2894.72
486973,2043.19
486603,4439.89
485839,1993.05
485499,5897.95
484499,1879.14
484163,5881.18
483163,5899.14
482163,5974.93
481163,5761.39
480163,5211.73
479279,5787.72
478279,5945.60
477279,5957.91
476279,5818.91
475279,5952.46
474279,3104.89
473749,5825.03
472749,2611.57
472307,5948.53
471307,3606.86
470686,5872.19
469686,5873.03
468686,5836.87
467686,5825.50
466686,4336.00
465922,5795.78
464922,2486.28
464485,4961.03
463634,3578.75
463001,5733.48
462001,1284.68
461783,5790.36
460783,5824.07
459783,5841.38
458783,4094.32
458050,1368.06
457812,4955.53
456935,5802.15
455935,4452.15
455142,1438.76
454887,5745.61
453887,2443.42
453441,5713.73
452441,1451.29
452170,1291.53
451944,4820.96
451063,5617.08
450063,2168.73
449652,5556.74
448652,5733.69
447652,5529.33
446652,5012.73
445760,5463.10
444810,1468.44
444537,5599.19
443537,2085.87
443174,2890.20
442660,1240.96
442424,5119.68
441502,2533.04
441047,5735.69
440047,5610.01
439079,1515.88
438804,4841.50
437945,5635.77
436945,4684.17
436095,5412.25
435095,3026.98
434543,1842.24
434215,3872.56
433496,5501.19
432496,1673.20
432188,5565.58
431188,5629.26
430188,1361.86
429937,5585.50
428937,3625.59
428300,2617.40
427814,5707.44
426814,4440.06
426002,5599.31
425002,5165.35
424101,5681.20
423101,1867.27
422766,1064.94
422575,5590.22
421575,1856.79
421246,5636.81
420246,5212.41
