Step,Reward
48915,89.38
48955,186.49
48974,87.91
48993,87.43
49014,101.62
49053,168.69
49089,168.22
49109,90.72
49127,83.73
49144,78.19
49162,83.88
49204,200.63
49223,88.97
49241,84.24
49261,88.17
49281,93.71
49310,136.03
49337,130.54
49365,132.78
49387,104.69
49405,83.47
49422,78.28
49454,159.77
49474,95.36
49496,104.19
49524,128.69
49551,131.12
49572,100.59
49592,95.31
49625,165.91
49644,88.09
49671,127.20
49693,103.54
49748,251.77
49778,137.96
49800,107.22
49818,83.36
49839,98.19
49857,83.43
49885,121.65
49909,116.16
49934,121.27
49951,78.61
49970,88.44
49988,83.62
50008,95.67
50026,83.01
50043,78.40
50074,147.13
50109,171.03
50131,103.03
50148,77.56
50167,88.85
50189,106.49
50207,82.96
50249,188.73
50269,94.14
50288,89.50
50307,89.22
50326,88.76
50345,88.86
50367,100.66
50384,78.19
50404,93.75
50422,83.16
50441,87.72
50459,83.12
50476,78.32
50493,77.45
50514,99.22
50531,78.50
50553,101.55
50574,101.01
50602,127.46
50619,78.42
50636,78.53
50654,83.58
50672,83.01
50690,83.09
50709,85.53
50737,136.03
50762,119.19
50784,102.88
50801,76.64
50820,88.51
50840,93.81
50857,76.57
50875,83.09
50892,78.36
50909,78.29
50925,72.26
50943,82.72
50960,78.42
50983,108.16
51013,136.91
51031,84.42
51051,94.79
51075,113.09
51093,83.27
51118,118.33
51136,83.59
51154,83.50
51176,101.12
51200,115.70
51217,78.42
51241,112.59
51258,78.45
51275,78.12
51292,78.56
51311,88.62
51340,133.19
51361,100.43
51380,88.35
51411,147.39
51429,83.93
51455,124.61
51477,107.50
51496,87.81
51550,244.91
51575,122.27
51595,93.28
51612,78.21
51630,82.75
51649,88.68
51672,107.00
51697,118.42
51728,144.24
51748,94.87
51768,94.53
51800,144.95
51818,82.36
51851,155.82
51871,94.19
51908,181.22
51930,104.23
51953,109.44
51975,105.36
51994,89.07
52018,108.08
52049,127.46
52078,134.33
52097,87.97
52117,91.43
52135,82.76
52159,116.49
52178,89.58
52211,160.64
52230,88.23
52250,93.30
52273,110.87
52296,111.89
52315,88.97
52339,112.79
52372,150.06
52402,137.83
52420,82.64
52446,124.48
52470,114.85
52498,139.33
52527,143.23
52591,298.88
52625,164.00
52668,220.43
52692,116.06
52715,110.63
52755,191.90
52784,139.07
52825,204.92
52848,109.37
52887,191.76
52923,167.99
52988,315.75
53037,252.71
53071,168.43
53128,296.99
53174,234.24
53233,292.92
53285,278.89
53357,379.76
53406,255.44
53450,205.75
53502,274.15
53563,319.32
53614,267.57
53663,253.50
53721,291.98
53825,538.76
53875,257.51
53934,309.58
53998,319.38
54072,401.35
54123,261.55
54177,265.18
54236,308.72
54311,389.91
54375,329.24
54441,344.13
54502,322.71
54561,303.15
54626,346.18
54678,272.72
54748,354.79
54830,427.06
54904,384.38
54959,290.29
55024,347.91
55078,280.46
55145,350.95
55199,272.41
55258,304.72
55325,347.60
55382,298.29
55432,257.16
55500,362.86
55557,290.61
55615,303.99
55671,292.84
55725,282.34
55774,252.85
55825,266.09
55878,273.75
55935,301.77
55993,309.29
56048,287.36
56099,261.60
56148,257.62
56204,295.06
56255,258.72
56307,271.36
56355,248.74
56411,293.64
56462,269.74
56512,262.29
56560,251.36
56610,266.70
56666,293.80
56722,294.02
56784,330.20
56845,313.96
56895,261.41
56944,258.28
56992,250.44
57039,242.52
57081,214.95
57135,289.76
57187,270.50
57228,212.60
57277,263.06
57332,291.41
57383,269.50
57423,199.83
57466,227.93
57517,269.81
57565,255.37
57621,293.36
57664,224.26
57712,252.14
57762,258.11
57809,248.03
57859,265.17
57910,270.44
57958,255.16
58002,229.52
58058,301.85
58114,295.50
58165,268.60
58213,250.15
58263,260.83
58327,346.38
58377,262.72
58429,275.19
58478,251.32
58529,271.25
58586,312.82
58636,262.40
58696,332.30
58754,311.36
58809,299.43
58865,305.20
58921,300.35
58983,335.48
59032,252.31
59086,294.14
59146,324.51
59197,277.55
59244,258.76
59301,316.70
59349,250.27
59403,285.57
59450,250.22
59499,265.89
59554,294.41
59610,310.12
59671,338.73
59729,314.08
59785,302.95
59838,284.72
59898,327.06
59957,329.28
60005,256.12
60076,378.48
60132,306.83
60187,305.16
60239,281.64
60302,340.13
60350,253.46
60416,365.23
60478,339.99
60534,303.89
60590,309.49
60646,311.15
60711,346.51
60777,336.34
60835,324.11
60886,273.20
60936,270.42
61001,359.50
61064,348.85
61124,329.02
61199,423.83
61266,357.41
61335,376.86
61389,294.19
61456,374.01
61521,358.60
61580,318.07
61639,319.48
61694,284.39
61767,397.23
61834,366.64
61886,277.67
61957,377.31
62016,297.27
62074,301.32
62144,373.99
62218,400.14
62279,306.61
62347,359.48
62420,377.80
62476,292.22
62534,301.93
62593,323.80
62660,375.06
62717,308.14
62781,347.25
62857,431.67
62938,430.83
63009,405.25
63085,403.33
63135,249.27
63214,418.29
63316,475.86
63382,355.32
63436,273.06
63504,356.05
63567,328.82
63633,351.76
63713,441.14
63783,371.30
63841,293.97
63917,408.54
63989,383.91
64053,337.14
64125,354.56
64194,323.75
64247,263.39
64343,510.66
64407,336.98
64504,483.51
64604,489.65
64677,367.90
64747,375.95
64824,399.92
64893,367.16
64980,460.53
65088,503.35
65180,490.01
65246,344.58
65305,310.46
65403,494.72
65472,325.32
65539,341.71
65598,305.70
65680,416.12
65752,340.88
65806,265.97
65900,491.63
65974,355.02
66056,447.94
66123,325.54
66184,301.85
66256,364.03
66314,291.55
66375,303.46
66434,290.89
66503,335.93
66574,370.50
66640,334.74
66694,265.51
66775,408.98
66859,425.60
66954,474.88
67004,237.23
67095,487.42
67173,377.72
67278,515.14
67390,587.91
67463,337.96
67555,481.65
67626,357.04
67721,501.68
67817,491.80
67902,430.44
67982,405.98
68154,852.85
68245,399.79
68341,496.18
68482,709.46
68569,446.11
68657,415.38
68737,371.24
68809,315.18
68887,365.30
68974,376.42
69083,583.40
69202,588.08
69279,358.40
69368,445.40
69471,498.03
69599,654.24
69671,346.71
69744,323.78
69821,349.43
69897,378.94
69979,390.36
70083,499.47
70151,310.75
70280,602.39
70393,591.43
70477,443.42
70550,319.81
70613,320.11
70693,382.29
70750,286.26
70828,370.54
70915,448.18
71033,632.47
71106,376.60
71166,301.12
71269,494.99
71367,515.33
71459,410.22
71575,531.65
71673,470.52
71746,372.27
71827,411.85
71898,367.72
71991,437.94
72093,491.41
72227,606.81
72298,364.30
72403,477.87
72497,422.43
72568,370.97
72634,336.61
72703,330.25
72826,628.13
72922,497.50
72999,396.25
73083,442.80
73158,406.91
73252,490.35
73337,454.39
73436,463.76
73537,455.37
73620,402.00
73727,560.41
73806,420.60
73938,660.12
74009,362.27
74098,430.95
74199,533.03
74286,469.72
74360,403.67
74458,529.21
74555,520.36
74634,416.78
74703,372.77
74785,400.06
74871,464.71
74989,608.04
75062,395.52
75146,450.14
75247,442.45
75346,531.88
75453,573.56
75533,430.33
75614,435.73
75690,417.46
75767,418.11
75857,489.02
75968,628.96
76050,451.56
76158,590.17
76234,411.83
76302,368.24
76366,334.93
76438,384.47
76525,477.24
76595,368.86
76672,406.17
76761,495.02
76847,458.72
76949,558.29
77075,686.34
77154,419.08
77233,424.86
77334,545.01
77403,371.83
77495,512.47
77600,547.68
77678,436.56
77768,505.16
77836,346.38
77939,597.08
78019,425.67
78103,469.78
78168,343.63
78254,473.57
78349,532.51
78438,496.14
78546,594.64
78609,330.18
78697,457.37
78775,426.00
78876,472.18
78951,381.50
79059,623.36
79127,352.58
79201,390.90
79279,443.16
79386,513.22
79487,556.22
79572,436.81
79675,446.23
79774,509.65
79871,520.57
79999,590.05
80091,480.23
80216,654.46
80307,475.60
80427,626.83
80504,378.93
80581,440.69
80696,553.27
80809,527.95
80906,488.55
80993,415.96
81127,685.40
81207,425.86
81305,456.22
81379,332.24
81480,448.41
81581,433.01
81656,372.29
81773,580.58
81856,423.25
81937,409.50
82021,369.25
82169,745.01
82285,582.57
82396,597.96
82497,497.78
82573,330.62
82679,477.86
82796,611.44
82907,600.63
83003,484.51
83131,673.92
83234,506.02
83334,520.35
83439,478.48
83544,539.23
83616,306.82
83730,510.70
83792,264.73
83879,395.24
83946,287.97
84036,465.81
84162,654.27
84245,370.37
84327,381.71
84463,713.29
84544,350.18
84614,300.65
84708,411.67
84768,260.81
84888,546.75
84954,271.44
85049,412.20
85126,335.41
85182,234.23
85268,357.25
85361,442.59
85451,399.79
85532,363.43
85621,401.29
85723,451.95
85806,408.00
85898,489.65
86010,617.73
86122,555.22
86223,538.50
86325,470.83
86432,585.04
86531,518.70
86626,511.12
86728,512.20
86786,301.58
86851,341.53
87002,777.59
87085,422.34
87161,399.63
87251,469.11
87346,492.73
87440,508.18
87525,466.75
87625,511.60
87739,598.22
87825,405.61
87882,275.57
88018,741.98
88090,394.42
88154,308.32
88231,366.10
88320,472.66
88424,485.86
88510,408.27
88652,769.58
88760,572.59
88853,457.09
88949,452.60
89101,783.38
89207,570.84
89284,395.50
89460,881.57
89512,273.11
89612,494.55
89717,522.85
89786,373.34
89897,597.74
89993,448.64
90085,493.62
90163,387.08
90268,576.86
90400,598.00
90502,526.50
90614,574.27
90720,558.59
90830,602.07
90944,628.10
91086,746.10
91176,475.22
91240,334.27
91338,549.58
91432,518.68
91521,480.63
91615,534.95
91756,777.24
91876,654.54
91954,411.27
92085,583.93
92192,608.70
92257,342.71
92338,442.23
92423,461.79
92538,636.43
92625,444.05
92726,509.27
92785,308.42
92906,641.25
93011,555.71
93154,780.80
93218,340.87
93324,562.62
93510,1039.25
93587,408.08
93682,529.91
93837,747.41
93980,809.41
94085,573.02
94168,448.76
94245,412.02
94348,574.83
94481,745.57
94558,410.64
94640,453.51
94724,474.14
94866,767.46
94970,551.47
95058,475.62
95161,557.63
95250,494.76
95368,599.19
95464,470.01
95574,602.60
95690,570.71
95795,599.24
95889,511.52
95994,592.16
96074,426.20
96185,628.18
96264,359.86
96423,757.36
96494,365.85
96588,529.91
96768,1016.50
96885,561.14
96977,511.68
97183,986.27
97265,410.39
97366,559.70
97503,748.55
97599,524.36
97679,443.58
97790,621.41
97917,709.66
98014,522.49
98094,450.04
98203,624.06
98309,572.11
98429,633.53
98564,729.38
98670,590.88
98767,529.43
98859,497.22
98947,474.98
99053,546.76
99176,698.15
99253,418.33
99353,544.41
99438,438.90
99532,497.21
99627,516.80
99732,583.40
99861,685.56
99972,600.12
100149,910.71
100279,707.96
100401,699.07
100503,558.24
100587,451.61
100693,592.78
100780,474.39
100932,773.74
101058,663.01
101165,592.32
101258,521.84
101356,513.77
101453,547.39
101574,662.41
101658,464.43
101747,477.96
101873,675.95
101945,369.84
102051,578.99
102139,482.23
102221,442.73
102301,426.72
102389,454.92
102480,488.18
102540,318.07
102655,627.96
102762,584.38
102845,462.20
102914,365.82
102992,409.73
103094,547.19
103233,774.63
103349,608.50
103462,605.93
103588,693.06
103691,563.60
103778,467.72
103885,555.15
103996,581.65
104174,863.13
104263,469.00
104345,439.05
104431,389.55
104527,521.16
104613,468.61
104690,417.19
104831,748.91
104947,622.85
105112,784.79
105244,740.35
105371,679.82
105473,545.80
105589,625.88
105736,802.11
105845,563.68
105966,685.23
106136,902.56
106292,827.89
106406,624.15
106596,1023.42
106721,700.35
106830,570.64
106943,584.61
107096,792.09
107280,980.69
107375,518.41
107477,551.37
107614,758.10
107778,817.14
107882,569.23
108039,833.89
108167,718.79
108255,473.94
108400,793.61
108530,728.78
108631,533.22
108748,633.98
108859,584.76
108955,520.28
109065,598.98
109199,705.28
109288,461.29
109391,570.49
109534,687.04
109665,686.08
109824,840.59
109939,618.60
110037,513.28
110124,477.73
110300,972.79
110409,571.02
110535,680.13
110634,538.87
110753,667.95
110927,885.02
111029,538.06
111173,811.69
111349,959.49
111500,833.91
111632,719.65
111755,651.50
111859,485.59
111954,496.96
112098,771.80
112224,727.66
112375,825.28
112493,582.39
112611,611.76
112716,548.14
112801,407.07
112924,668.53
113106,1008.63
113207,530.65
113293,446.82
113406,543.88
113563,857.97
113706,802.44
113804,519.01
113899,472.85
113992,485.09
114148,843.15
114262,606.24
114473,1028.16
114626,840.98
114776,789.59
114906,694.67
115008,546.90
115137,650.79
115226,465.61
115322,467.77
115478,844.71
115644,862.03
115750,479.47
115851,534.17
115991,773.47
116095,525.89
116172,410.05
116293,624.56
116551,1357.24
116714,800.47
116859,827.05
116991,637.50
117078,450.08
117172,495.38
117298,674.30
117449,847.72
117553,566.10
117679,660.52
117772,479.58
117933,916.23
118062,710.51
118140,427.67
118220,440.10
118325,607.47
118426,563.20
118595,915.96
118746,762.47
118848,528.16
118976,707.64
119160,994.38
119275,621.69
119400,688.58
119475,331.53
119592,612.57
119717,605.43
119821,495.03
119938,572.45
120076,747.10
120171,539.99
120316,768.23
120505,1048.99
120591,397.47
120749,823.20
120936,1041.38
121058,665.53
121187,667.60
121288,565.53
121430,845.28
121546,628.08
121682,727.45
121837,765.51
122003,941.71
122098,522.07
122206,598.88
122287,375.56
122427,770.68
122515,488.67
122678,901.57
122777,532.34
122897,661.79
122998,558.10
123110,631.03
123229,671.86
123339,613.82
123497,887.65
123564,355.54
123651,464.92
123773,683.58
123866,484.76
123975,577.93
124085,619.75
124192,604.19
124300,573.17
124385,490.34
124490,565.75
124577,478.62
124723,769.78
124813,489.57
124918,571.78
125059,787.92
125168,597.08
125314,717.90
125429,614.22
125536,590.38
125646,531.45
125727,432.65
125864,779.26
126042,999.58
126144,522.79
126253,581.57
126334,454.06
126443,612.32
126582,758.66
126800,1162.81
126974,962.46
127143,904.96
127225,426.00
127351,677.58
127452,552.77
127621,846.82
127756,699.57
127856,525.84
127973,647.40
128075,519.70
128166,490.90
128283,602.09
128412,639.68
128547,695.17
128680,738.10
128762,458.96
128879,690.03
129037,842.10
129178,766.62
129293,634.18
129439,814.42
129570,736.29
129685,636.03
129828,824.68
129964,738.58
130092,735.60
130252,857.44
130352,559.79
130431,429.03
130512,449.10
130610,544.94
130718,587.40
130814,512.08
130917,593.55
131027,612.69
131121,512.96
131218,538.50
131292,389.04
131380,492.14
131540,900.50
131641,547.73
131749,607.28
131850,564.54
131940,482.14
132056,649.67
132214,864.89
132311,554.01
132409,497.75
132499,484.94
132595,520.35
132707,615.40
132790,448.55
132897,584.35
133016,667.41
133118,577.13
133192,415.03
133330,775.19
133461,732.63
133625,936.01
133720,524.62
133829,605.54
133960,734.75
134115,873.33
134219,574.18
134339,680.86
134501,910.73
134767,1310.25
134870,582.70
134965,504.31
135084,660.22
135239,826.67
135362,625.26
135494,710.24
135632,756.79
135830,1078.27
136052,1127.74
136195,794.90
136368,888.63
136499,708.81
136588,456.60
136743,858.04
136894,839.07
137066,806.22
137244,1001.01
137399,830.00
137477,407.12
137550,363.16
137642,469.42
137736,483.94
137835,546.69
137999,861.28
138078,421.33
138259,1004.72
138365,533.36
138476,575.24
138589,569.24
138714,637.88
138904,948.47
139003,520.94
139095,440.31
139173,411.95
139246,363.91
139390,802.02
139529,767.00
139628,508.23
139768,752.24
139866,527.45
139961,515.27
140080,596.84
140202,608.16
140263,304.28
140333,359.99
140476,784.09
140611,716.87
140709,527.60
140820,596.62
141002,1018.63
141113,570.26
141219,503.67
141368,836.49
141474,581.38
141625,829.45
141784,850.25
141864,428.09
141988,668.52
142135,800.17
142240,549.59
142406,909.02
142515,565.21
142617,523.62
142767,866.04
142980,1140.67
143080,545.35
143208,624.00
143342,746.26
143498,814.49
143591,513.96
143722,691.87
143882,884.14
144034,815.40
144150,637.40
144303,850.67
144424,625.73
144629,1100.01
144756,692.72
144859,569.30
144933,412.25
145033,542.66
145282,1394.07
145378,509.00
145572,1084.63
145757,1026.91
145860,560.78
145972,582.36
146105,713.38
146266,919.57
146404,710.01
146486,439.47
146636,805.88
146743,554.21
146818,392.94
146973,817.04
147117,705.90
147251,714.57
147450,1063.20
147613,883.50
147713,513.25
147830,590.29
147966,746.14
148105,753.20
148198,494.07
148293,505.78
148443,745.53
148644,1152.58
148725,420.40
148868,770.47
148966,498.83
149060,468.82
149206,814.09
149290,459.72
149415,641.04
149512,478.58
149714,1104.08
149881,913.79
150030,775.58
150186,839.43
150279,495.92
150466,984.91
150638,936.25
150819,970.15
151011,1058.59
151160,746.29
151275,574.93
151372,474.17
151470,528.40
151553,440.90
151707,789.52
151909,1048.11
152041,700.31
152200,849.81
152345,734.31
152425,348.00
152516,436.18
152657,740.01
152710,265.71
152934,1168.94
153025,390.72
153112,463.97
153323,1033.95
153399,387.72
153506,488.09
153638,709.31
153785,816.63
153908,656.62
154014,551.94
154176,868.12
154256,392.06
154393,693.54
154540,774.18
154727,1028.91
154825,481.76
154934,557.00
155082,836.75
155165,425.96
155260,514.83
155383,588.03
155498,600.28
155606,581.51
155726,634.09
155816,503.98
155942,711.42
156063,652.08
156206,756.36
156283,407.33
156389,598.88
156504,617.20
156649,760.92
156879,1218.65
157047,905.47
157162,634.76
157298,763.44
157423,641.02
157543,590.48
157668,694.65
157897,1171.36
158071,1014.23
158216,771.37
158314,460.10
158432,621.78
158584,843.07
158705,679.18
158850,798.78
159054,1178.57
159154,508.23
159271,622.79
159468,1134.05
159605,745.81
159721,621.23
159846,703.92
159962,618.94
160139,917.94
160235,497.91
160358,639.18
160467,592.20
160582,599.67
160681,539.40
160921,1345.95
160992,308.42
161185,1058.14
161393,1106.46
161515,655.72
161603,452.93
161807,1197.70
161944,776.11
162072,710.12
162265,1062.25
162458,1132.02
162641,1041.99
162770,700.04
162960,983.50
163087,726.74
163190,565.10
163314,680.68
163452,806.78
163607,856.59
163734,714.79
163837,596.42
164011,980.44
164113,551.92
164248,788.52
164382,702.00
164494,594.07
164692,1044.80
164915,1244.23
165064,831.77
165240,1027.42
165508,1610.83
165676,857.95
165815,807.17
166019,1202.80
166169,806.73
166330,875.02
166487,883.56
166602,585.79
166743,739.01
166923,956.05
167056,718.47
167190,733.02
167280,461.92
167446,958.88
167691,1328.52
167753,264.34
167870,571.85
168033,914.87
168207,979.31
168305,472.20
168484,945.42
168589,583.83
168797,1214.61
168922,674.99
169153,1333.48
169315,909.69
169470,893.24
169552,435.23
169686,758.76
169862,1008.78
170038,946.50
170143,551.03
170330,1042.59
170450,659.96
170601,834.19
170835,1316.74
170937,566.77
171044,587.14
171245,1128.04
171353,606.18
171529,987.70
171673,798.81
171770,528.94
171885,637.88
172078,1089.18
172243,940.55
172424,1025.35
172517,515.80
172691,981.05
172837,796.99
173022,992.84
173201,835.31
173337,707.80
173480,724.18
173626,808.85
173710,460.63
173889,1027.50
174036,842.40
174114,401.75
174244,744.35
174474,1282.70
174564,501.03
174663,536.17
174879,1173.56
175022,778.56
175155,758.28
175275,670.41
175523,1380.71
175646,679.87
175823,1010.76
176026,1126.22
176162,739.62
176304,796.64
176464,919.29
176571,580.38
176755,1037.92
176873,669.10
177096,1303.65
177204,599.01
177363,885.60
177461,519.23
177681,1226.55
177798,581.49
177934,720.20
178035,534.76
178173,795.25
178341,867.18
178478,782.05
178644,995.93
178777,762.66
178890,640.89
179050,939.60
179284,1343.48
179411,690.91
179515,588.24
179652,809.09
179797,808.88
179889,499.96
179975,454.58
180077,544.07
180182,576.05
180286,582.02
180369,452.81
180533,916.43
180773,1391.38
180991,1219.67
181073,455.13
181206,753.67
181423,1232.09
181511,450.36
181671,954.53
181769,529.32
181973,1177.79
182124,850.14
182239,610.67
182375,746.50
182623,1471.88
182731,585.36
182907,1037.53
183000,496.95
183283,1636.86
183495,1170.80
183699,1115.84
183944,1441.86
184032,477.05
184240,1191.46
184368,697.61
184492,689.80
184642,843.69
184780,753.46
184999,1261.40
185199,1145.15
185314,662.15
185499,1006.78
185715,1253.80
185832,648.81
185993,874.98
186153,900.61
186345,1040.29
186581,1337.09
186791,1163.80
186960,924.25
187080,679.71
187217,781.95
187311,499.88
187429,621.58
187521,473.30
187610,485.98
187793,994.31
187906,628.01
188094,1087.13
188179,459.39
188391,1208.73
188522,730.08
188719,1105.60
188788,373.94
189045,1494.72
189189,813.51
189391,1065.98
189656,1519.97
189868,1204.05
190025,905.53
190280,1492.41
190397,639.53
190558,915.24
190660,533.09
190815,866.02
191080,1572.35
191252,946.57
191464,1232.10
191566,542.46
191782,1270.96
191920,775.12
192033,589.86
192256,1271.63
192440,1070.46
192741,1778.46
192880,765.75
193024,803.64
193244,1253.54
193368,672.84
193476,620.98
193642,911.98
193792,901.23
193919,710.23
194043,709.54
194224,1026.00
194559,1985.30
194707,755.11
194938,1343.89
195113,984.29
195257,736.05
195422,957.22
195527,581.62
195760,1397.45
195905,788.84
196080,1002.47
196245,945.27
196394,823.90
196595,1122.58
196738,798.76
196852,623.01
197010,858.43
197112,508.03
197395,1546.58
197685,1611.98
197814,697.71
197924,537.05
198129,1215.26
198333,1164.99
198433,495.22
198637,1169.03
198718,435.03
198943,1212.03
199125,1027.96
199290,923.57
199496,1188.29
199728,1377.66
199839,642.51
200044,1170.03
200181,784.20
200468,1684.56
200712,1437.12
200843,742.41
201155,1795.85
201281,707.30
201443,937.59
201640,1165.19
201789,858.88
201883,510.43
202096,1152.22
202318,1159.71
202452,763.46
202531,416.39
202649,668.31
202852,1161.94
203013,932.22
203107,506.16
203383,1628.27
203505,651.78
203683,948.75
203866,1059.90
204074,1127.97
204349,1603.63
204633,1677.44
204757,679.44
204835,415.05
205168,1981.72
205375,1147.68
205560,1037.88
205802,1474.54
206049,1432.18
206362,1831.41
206502,725.57
206791,1597.63
206985,1089.94
207219,1351.85
207372,847.81
207542,994.03
207660,633.21
207873,1259.10
208040,977.76
208138,554.32
208227,472.31
208362,785.99
208885,3156.20
209185,1785.60
209273,517.25
209395,652.18
209631,1336.00
209790,867.08
209948,948.85
210179,1333.52
210333,889.08
210550,1269.16
210712,922.79
210969,1548.50
211129,929.32
211426,1795.56
211829,2380.52
212071,1450.91
212276,1161.02
212411,772.74
212604,1152.45
212735,749.58
212920,1058.30
213203,1695.67
213451,1518.97
213671,1307.13
213939,1587.48
214048,580.69
214204,890.04
214458,1534.79
214588,742.87
214750,924.35
214977,1304.03
215185,1185.46
215344,901.63
215561,1265.79
215738,1029.10
215909,1011.41
216120,1258.75
216390,1613.47
216498,583.41
216724,1326.69
216971,1450.86
217202,1341.25
217285,416.85
217482,1072.35
217638,859.14
217725,459.27
217853,697.54
218039,1097.67
218254,1235.85
218421,946.40
218652,1380.27
218800,850.57
218945,835.54
219084,823.27
219302,1294.75
219407,543.74
219573,934.82
219733,918.77
219893,973.98
220121,1299.47
220375,1554.61
220480,571.32
220640,903.71
220861,1286.77
221136,1677.65
221228,495.56
221554,1899.77
221803,1493.87
222064,1553.31
222190,706.20
222450,1404.65
222665,1269.69
222904,1414.30
223176,1638.66
223450,1645.97
223662,1219.02
223934,1602.82
224074,754.89
224195,677.37
224539,2067.45
224637,565.71
224821,1059.87
225090,1588.19
225348,1518.35
225632,1646.56
226053,2609.24
226234,1023.79
226493,1553.63
226678,1060.14
226969,1768.34
227233,1474.15
227408,971.86
227580,986.75
227915,1968.03
228095,1006.50
228365,1562.43
228711,2129.59
229030,1886.65
229226,1119.42
229499,1655.98
229902,2472.10
230298,2324.24
230461,940.55
230630,972.21
230792,955.33
231058,1598.79
231234,923.30
231334,550.89
231575,1435.15
231940,2279.59
232194,1540.47
232558,2208.09
232872,1779.36
233003,716.47
233310,1781.24
233612,1745.52
234003,2413.06
234321,1759.97
234578,1569.73
234824,1417.60
235174,2052.83
235386,1249.61
235675,1695.95
235875,1193.21
236123,1489.07
236427,1804.00
236801,2327.95
237274,2810.70
237462,1102.11
237791,1943.83
238172,2245.31
238398,1304.22
238652,1472.27
238772,667.10
238995,1364.12
239269,1664.53
239924,4058.42
240094,907.51
240337,1432.98
240554,1313.60
240693,727.44
240826,743.92
241072,1478.14
241229,953.63
241432,1191.22
241739,1887.81
241941,1180.86
242695,4545.07
242894,1193.63
243097,1124.79
243492,2392.51
243906,2543.85
244143,1431.89
244488,2038.89
244645,931.23
244826,1010.92
244960,712.17
245116,893.25
245539,2594.22
245813,1591.84
245993,1015.56
246243,1444.96
246397,860.56
246535,833.25
246935,2448.02
247126,1071.23
247350,1371.48
247748,2451.83
248073,2026.49
248444,2103.52
248846,2494.78
249119,1658.13
249533,2457.24
249732,1213.82
249983,1539.41
250202,1308.60
250484,1587.97
250712,1390.00
250971,1611.29
251237,1572.60
251469,1416.56
251825,2198.40
252058,1375.78
252492,2708.31
253220,4609.23
253379,925.82
254094,4474.61
254442,2112.09
254611,981.74
254863,1456.06
255086,1330.63
255566,3010.53
256034,2874.14
256234,1202.15
256538,1889.35
257049,3259.40
257680,3976.71
258040,2217.13
258303,1628.44
258538,1469.49
258815,1681.08
259109,1661.62
259480,2305.88
259697,1296.36
259868,843.80
260136,1439.87
260522,2246.23
260683,977.49
260864,1108.95
261167,1810.91
261541,2321.06
262174,3955.24
262525,2144.76
263231,4535.41
263482,1510.26
263700,1267.61
264098,2478.06
264494,2492.80
264626,735.73
264805,1074.49
265006,1203.81
265434,2653.56
265589,905.38
266031,2758.05
266430,2454.59
266835,2539.91
267019,1057.50
267300,1713.62
267684,2381.86
267979,1790.37
268636,4201.28
269099,2853.41
269497,2441.89
270497,6330.38
270800,1814.02
271588,5130.61
271682,484.62
272144,2936.97
272542,2503.32
272985,2806.48
273210,1336.94
273601,2435.50
273810,1246.97
274174,2254.73
274718,3521.23
275373,4212.80
276028,4192.91
276630,3790.28
277190,3614.41
277307,651.79
277501,1187.96
278306,5290.71
279051,4842.88
279445,2432.42
280445,6553.90
280862,2682.62
281720,5501.49
281909,1192.76
282702,5127.19
283495,5157.52
283887,2447.50
284266,2465.26
285245,6399.95
285512,1681.54
285702,1149.35
286702,6469.90
287256,3577.59
288041,5126.82
288499,2902.50
289499,6548.10
289985,3136.50
290753,5060.03
290965,1265.36
291229,1638.69
291674,2861.09
292128,2932.59
292761,4143.10
293761,6574.48
294154,2504.93
294660,3247.61
295629,6267.12
296006,2380.17
296549,3557.51
296991,2906.03
297861,5755.38
298861,6593.59
299380,3340.88
299905,3318.88
300145,1471.41
300545,2538.75
300972,2728.59
301464,3217.88
302361,5929.16
302919,3660.40
303358,2809.73
304358,6622.10
304851,3203.12
305196,2174.33
305838,4228.76
306838,6597.11
307838,6628.00
308734,5926.43
309065,2085.20
310065,6597.87
310574,3292.07
311574,6584.55
312574,6617.22
313574,6642.95
314574,6611.67
315574,6632.36
316449,5823.08
316604,901.58
317546,6325.20
318546,6731.19
318927,2522.40
319647,4715.06
320485,5560.20
321485,6672.28
322485,6743.02
323485,6809.37
324059,3780.32
325059,6678.62
326059,6672.29
326558,3290.78
327558,6699.65
328558,6690.81
329550,6782.88
329884,2164.53
330884,6837.78
331265,2518.18
332265,6791.02
333265,6780.67
334265,6740.16
335265,6759.94
336265,6797.75
337265,6810.23
338265,6849.48
339265,6894.71
339823,3748.19
340823,6883.91
341823,6739.87
342823,6862.87
343823,6903.17
344823,6884.43
345823,6785.98
346823,6890.01
347515,4717.10
348515,6813.35
348586,390.07
348851,1585.86
349851,6924.17
350851,6808.14
351537,4760.85
352172,4358.26
353172,6870.02
354172,6904.53
354792,4230.69
355792,6929.50
356792,6899.96
356999,1299.90
357999,6975.17
358999,6950.26
359999,6976.12
360999,6911.04
361448,2971.38
362448,6937.41
363448,6912.06
363643,1233.98
363760,686.47
364760,6986.94
365760,7067.97
366760,6936.11
367760,7061.64
368760,7022.91
369760,6992.12
370473,5024.44
371233,5327.76
371409,1009.62
372409,7046.47
373409,7128.65
373899,3390.17
374899,7082.46
375769,6241.49
376144,2603.53
377144,7092.01
377778,4417.84
378776,7049.89
379776,7101.26
380244,3272.71
380894,4563.39
381473,4040.85
382021,3758.77
383021,7089.92
383471,3107.92
383994,3513.98
384182,1163.37
385182,7063.92
385870,4821.55
386049,1080.35
